date,reits_index,tb10y,hs300,csi_dividend,nav,reits_index_norm,nav_norm
2022-12-16,1114.8626,2.905,3954.227,5083.3404,,1.1039994660539225,
2022-12-19,1112.3351,2.8875,3893.2207,4978.9303,,1.1014965938161678,
2022-12-20,1104.156,2.8925,3829.0173,4928.7312,,1.093397190326624,
2022-12-21,1101.3757,2.86,3830.5384,4930.9022,,1.09064398135229,
2022-12-22,1102.3118,2.85,3836.028,4896.1758,,1.0915709600671315,
2022-12-23,1108.6348,2.825,3828.2188,4890.0072,,1.0978323492498514,
2022-12-26,1109.6217,2.84,3843.4887,4877.9674,,1.0988096329734676,
2022-12-27,1106.4053,2.8675,3887.854,4928.713,,1.0956245733234122,
2022-12-28,1097.2736,2.85,3871.2644,4936.895,,1.086581851893736,
2022-12-29,1098.779,2.8375,3856.7007,4892.7946,,1.0880725833939204,
2022-12-30,1114.4713,2.838,3871.6338,4925.8579,,1.1036119788505068,
2023-01-03,1107.4988,2.82,3887.8992,4957.7815,,1.0967074183449692,
2023-01-04,1102.4995,2.815,3892.9477,4996.9112,,1.0917568311330172,
2023-01-05,1096.6843,2.8325,3968.5782,5010.5086,,1.0859982939868282,
2023-01-06,1102.3144,2.8325,3980.8888,5000.1082,,1.091573534732935,
2023-01-09,1102.2433,2.84,4013.1196,4997.3119,,1.091503127525772,
2023-01-10,1106.2551,2.88,4017.4737,4968.9988,,1.0954758368604605,
2023-01-11,1105.9598,2.86,4010.0309,4995.8475,,1.0951834142405559,
2023-01-12,1104.0608,2.88,4017.8692,4976.5391,,1.0933029179479756,
2023-01-13,1101.5047,2.8975,4074.3772,5019.2458,,1.0907717243863828,
2023-01-16,1098.4215,2.9125,4137.9643,5038.5611,,1.0877185668459493,
2023-01-17,1095.4953,2.9,4137.2422,5030.9612,,1.0848208795097996,
2023-01-18,1095.9631,2.915,4130.3143,5036.7192,,1.0852841213032007,
2023-01-19,1096.4958,2.91,4156.0077,5057.0592,,1.08581163071608,
2023-01-20,1098.2472,2.9225,4181.5267,5106.6742,,1.0875459652115118,
2023-01-30,1105.8607,2.9125,4201.345,5088.4584,,1.095085279863202,
2023-01-31,1118.715,2.8975,4156.8578,5099.7113,,1.1078143285697395,
2023-02-01,1125.3428,2.91,4195.9332,5115.4126,,1.1143775478051072,
2023-02-02,1120.8305,2.895,4181.1493,5123.7449,,1.109909215303259,
2023-02-03,1122.4342,2.895,4141.6319,5078.3412,,1.1114972889759345,
2023-02-06,1122.5965,2.8975,4086.8779,5049.7994,,1.1116580075374334,
2023-02-07,1121.6085,2.895,4094.2335,5076.7373,,1.1106796345321308,
2023-02-08,1120.8632,2.895,4076.1411,5054.0931,,1.1099415966770174,
2023-02-09,1120.3125,2.8875,4130.8565,5091.4248,,1.10939626265473,
2023-02-10,1123.7614,2.89,4106.3097,5093.7288,,1.1128115568429766,
2023-02-13,1126.9448,2.895,4143.574,5111.8712,,1.11596393804245,
2023-02-14,1132.1885,2.89,4145.2902,5138.1849,,1.121156543839924,
2023-02-15,1128.9936,2.89,4123.6893,5106.61,,1.1179927746955507,
2023-02-16,1126.1707,2.89,4093.4876,5062.7955,,1.1151973808122833,
2023-02-17,1125.0464,2.888,4034.507,5069.2342,,1.1140840359035165,
2023-02-20,1126.789,2.9175,4133.4896,5182.7456,,1.11580965614546,
2023-02-21,1129.6271,2.919,4144.3536,5241.1907,,1.1186201019211166,
2023-02-22,1127.4857,2.918,4106.9506,5244.3046,,1.1164995675551705,
2023-02-23,1122.9015,2.9225,4103.6463,5251.396,,1.1119600356412966,
2023-02-24,1116.5318,2.91,4061.0457,5230.0646,,1.105652401499723,
2023-02-27,1111.1498,2.911,4043.8444,5222.782,,1.100322843286628,
2023-02-28,1111.6065,2.911,4069.4587,5245.9443,,1.1007750932375613,
2023-03-01,1112.009,2.9125,4126.9415,5281.4776,,1.1011736713090532,
2023-03-02,1111.5142,2.925,4117.7377,5304.9916,,1.1006836926015395,
2023-03-03,1111.0846,2.914,4130.5513,5327.927,,1.1002582785903268,
2023-03-06,1107.8092,2.891,4109.0102,5302.978,,1.0970147938316552,
2023-03-07,1103.4131,2.8825,4048.8519,5271.2937,,1.0926615290860986,
2023-03-08,1100.2666,2.8925,4034.1077,5267.1538,,1.0895456883359123,
2023-03-09,1099.2236,2.8825,4019.8505,5250.3011,,1.0885128512463067,
2023-03-10,1098.6112,2.875,3967.1352,5156.6232,,1.0879064184239917,
2023-03-13,1105.6582,2.875,4008.686,5219.0596,,1.0948847530073582,
2023-03-14,1104.2966,2.865,3984.6956,5175.8748,,1.0935364203312248,
2023-03-15,1103.9295,2.861,3986.902,5238.4384,,1.0931728973249024,
2023-03-16,1101.1343,2.8575,3939.1505,5189.8522,,1.0904049335350023,
2023-03-17,1100.6835,2.86,3958.8194,5220.7732,,1.0899585260949312,
2023-03-20,1096.0159,2.8525,3939.077,5196.1273,,1.085336406824132,
2023-03-21,1094.7294,2.86,3982.3782,5195.3517,,1.0840624423794745,
2023-03-22,1093.8432,2.8575,3999.4427,5219.8761,,1.0831848774429371,
2023-03-23,1093.5457,2.8675,4039.0895,5224.2042,,1.0828902762596602,
2023-03-24,1092.7614,2.8625,4027.0457,5181.6082,,1.0821136184174958,
2023-03-27,1093.3567,2.855,4012.4771,5139.553,,1.0827031178608726,
2023-03-28,1088.5491,2.854,3999.5147,5141.399,,1.0779423627391196,
2023-03-29,1080.3334,2.853,4006.144,5126.5222,,1.0698067158771125,
2023-03-30,1079.325,2.86,4038.5257,5158.6573,,1.068808141647814,
2023-03-31,1084.6481,2.8525,4050.9257,5175.8851,,1.0740793737779004,
2023-04-03,1089.08,2.861,4090.5676,5199.3675,,1.078468089691058,
2023-04-04,1089.0978,2.86,4103.1052,5217.9849,,1.0784857162492507,
2023-04-06,1085.9832,2.861,4096.64,5185.4373,,1.0754014646679602,
2023-04-07,1087.7856,2.8475,4123.2799,5205.3899,,1.0771863022233823,
2023-04-10,1085.5735,2.846,4104.8118,5206.9005,,1.0749957567527046,
2023-04-11,1080.8458,2.818,4100.1479,5240.3212,,1.0703141230916033,
2023-04-12,1074.5496,2.8175,4097.2876,5292.2625,,1.0640792727717803,
2023-04-13,1069.7514,2.825,4068.9786,5293.2456,,1.0593278260571628,
2023-04-14,1071.7102,2.826,4091.9988,5287.0289,,1.0612675396632218,
2023-04-17,1075.2126,2.844,4149.3836,5359.7568,,1.0647358125516544,
2023-04-18,1077.8674,2.8325,4162.032,5379.556,,1.0673647443881693,
2023-04-19,1074.1544,2.8325,4124.5589,5374.9389,,1.0636879235696592,
2023-04-20,1068.4639,2.832,4113.0192,5383.531,,1.058052871356427,
2023-04-21,1053.5638,2.824,4032.5672,5318.818,,1.0432979567650233,
2023-04-24,1049.432,2.8125,3982.6429,5314.8677,,1.039206416700946,
2023-04-25,1044.7133,2.8165,3962.6658,5332.1421,,1.0345336953445485,
2023-04-26,1039.0848,2.795,3959.2323,5345.3802,,1.0289600390081675,
2023-04-27,1029.4292,2.785,3988.4185,5357.9061,,1.0193985224191007,
2023-04-28,1029.0485,2.776,4029.0858,5414.9459,,1.0190215319301141,
2023-05-04,1022.6026,2.76,4030.2471,5523.839,,1.0126384402753785,
2023-05-05,1017.2906,2.733,4016.8774,5537.914,,1.0073781999877605,
2023-05-08,1013.3552,2.745,4062.6624,5653.0053,,1.0034811462174495,
2023-05-09,1015.4946,2.735,4027.8754,5607.7164,,1.005599700071239,
2023-05-10,1031.6383,2.7125,3996.8695,5499.4512,,1.0215860971215436,
2023-05-11,1034.504,2.701,3990.6637,5495.8546,,1.0244238739649596,
2023-05-12,1032.2509,2.7025,3937.7622,5463.1357,,1.0221927279950742,
2023-05-15,1025.175,2.72,3998.8872,5461.7814,,1.0151857750110462,
2023-05-16,1029.7095,2.712,3978.2054,5423.5172,,1.0196760911978315,
2023-05-17,1027.7067,2.7225,3960.165,5396.7055,,1.0176928063243298,
2023-05-18,1025.5291,2.7185,3956.0701,5426.5123,,1.0155364246883516,
2023-05-19,1022.7276,2.715,3944.5403,5360.5872,,1.0127622222851587,
2023-05-22,1020.6248,2.7075,3969.3277,5355.0149,,1.0106799118038328,
2023-05-23,1020.135,2.7,3913.1882,5287.3933,,1.0101948843767101,
2023-05-24,1019.0649,2.7025,3859.0935,5211.9924,,1.009135211347384,
2023-05-25,1019.4666,2.7045,3850.4996,5188.2419,,1.0095329972140135,
2023-05-26,1017.3354,2.719,3850.9511,5233.144,,1.0074225634600658,
2023-05-29,1009.9818,2.71,3833.9416,5268.174,,1.0001406163631104,
2023-05-30,996.3891,2.7175,3837.7531,5262.09,,0.9866803625683995,
2023-05-31,982.3486,2.705,3798.5434,5214.2105,,0.9727766721018523,
2023-06-01,976.2113,2.702,3806.8679,5195.6708,,0.9666991734728618,
2023-06-02,970.3135,2.715,3861.8337,5225.2303,,0.9608588411746101,
2023-06-05,939.3221,2.7125,3844.2492,5252.5754,,0.930169418951402,
2023-06-06,930.9915,2.704,3808.1629,5209.3483,,0.9219199916660048,
2023-06-07,943.1421,2.704,3789.3418,5247.881,,0.9339521971702839,
2023-06-08,964.3862,2.704,3820.1867,5295.1971,,0.9549892963220503,
2023-06-09,964.2563,2.6875,3836.7026,5284.1484,,0.9548606620574868,
2023-06-12,957.8177,2.6825,3844.4324,5252.3151,,0.9484847992721221,
2023-06-13,954.7209,2.62,3864.9074,5243.4003,,0.9454181742490245,
2023-06-14,952.7263,2.62,3864.0247,5214.8935,,0.9434430094753644,
2023-06-15,950.3347,2.66,3925.4994,5216.5775,,0.9410747130386424,
2023-06-16,956.0351,2.67,3963.3509,5197.7652,,0.9467195687870493,
2023-06-19,948.5375,2.6925,3930.9079,5132.5413,,0.9392950248148271,
2023-06-20,945.6874,2.67,3924.2377,5090.2633,,0.9364726959662315,
2023-06-21,939.6695,2.67,3864.0323,5040.6996,,0.930513433912983,
2023-06-26,933.6749,2.666,3809.6962,4974.2752,,0.9245772448263576,
2023-06-27,930.5968,2.6675,3845.4334,5060.8202,,0.921529137591923,
2023-06-28,928.9079,2.665,3840.7986,5084.6346,,0.9198566941013813,
2023-06-29,924.9477,2.65,3821.8435,5067.4507,,0.91593508198033,
2023-06-30,918.5929,2.6375,3842.4516,5072.5473,,0.909642202654322,
2023-07-03,909.0353,2.64,3892.8821,5125.9614,,0.9001777311609228,
2023-07-04,902.9984,2.6465,3899.0133,5100.7727,,0.8941996542421877,
2023-07-05,892.7543,2.639,3868.8054,5086.7693,,0.8840553719510758,
2023-07-06,909.3575,2.64,3842.7547,5054.0354,,0.900496791669332,
2023-07-07,928.7558,2.64,3825.6988,5072.59,,0.9197060761518808,
2023-07-10,931.197,2.64,3844.3269,5093.4076,,0.9221234892900835,
2023-07-11,928.1982,2.635,3869.4861,5103.3483,,0.9191539093626534,
2023-07-12,923.7613,2.638,3843.4369,5064.7159,,0.9147602421691045,
2023-07-13,930.7595,2.6425,3898.4229,5113.901,,0.9216902522558529,
2023-07-14,938.6673,2.645,3899.1027,5111.7184,,0.9295209992713696,
2023-07-17,961.5871,2.6345,3867.1749,5060.9423,,0.952217470533445,
2023-07-18,989.3425,2.6235,3854.9393,5056.1214,,0.9797024240874642,
2023-07-19,978.2917,2.624,3850.8663,5076.3131,,0.968759302218035,
2023-07-20,961.8975,2.622,3823.6946,5048.749,,0.9525248460201312,
2023-07-21,963.5952,2.6125,3821.91,5046.854,,0.9542060037641614,
2023-07-24,963.0372,2.63,3805.221,5048.471,,0.9536534408725028,
2023-07-25,965.1382,2.6725,3915.1153,5132.8386,,0.9557339688928878,
2023-07-26,963.2726,2.644,3907.0128,5141.997,,0.9538865471533208,
2023-07-27,960.4977,2.6375,3902.3458,5147.4536,,0.9511386855618089,
2023-07-28,960.8814,2.655,3992.7376,5241.7957,,0.9515186468190301,
2023-07-31,965.5432,2.66,4014.6301,5278.6579,,0.9561350226045755,
2023-08-01,972.0543,2.66,3998.001,5283.4628,,0.9625826789556126,
2023-08-02,975.752,2.6475,3969.895,5235.2922,,0.9662443488561255,
2023-08-03,975.1207,2.647,4004.9839,5264.085,,0.9656192001939319,
2023-08-04,978.2244,2.646,4020.5792,5248.909,,0.9686926579839693,
2023-08-07,980.1444,2.646,3990.1531,5203.1077,,0.9705939496541928,
2023-08-08,981.6281,2.643,3979.7322,5195.8537,,0.9720631925974794,
2023-08-09,984.1503,2.649,3967.5652,5172.8763,,0.9745608164780196,
2023-08-10,984.5037,2.6465,3975.7166,5185.8257,,0.9749107729760701,
2023-08-11,981.251,2.635,3884.2538,5105.884,,0.9716897670303746,
2023-08-14,979.024,2.62,3855.9061,5103.1855,,0.9694844667441311,
2023-08-15,979.6352,2.5675,3846.5357,5137.0411,,0.9700897112591523,
2023-08-16,976.1188,2.563,3818.3338,5134.5093,,0.9666075747856244,
2023-08-17,971.0311,2.563,3831.1008,5134.9776,,0.9615694489363561,
2023-08-18,972.0001,2.5575,3784.0038,5112.6633,,0.9625290070761718,
2023-08-21,966.3426,2.538,3729.555,5059.3748,,0.9569266333135216,
2023-08-22,964.0983,2.5525,3758.2271,5099.7647,,0.9547042015971247,
2023-08-23,962.5039,2.545,3696.6339,5085.6213,,0.9531253373059767,
2023-08-24,966.9024,2.5545,3723.4293,5061.5614,,0.957480978666121,
2023-08-25,969.9883,2.5675,3709.1517,5071.8677,,0.960536809897966,
2023-08-28,971.6626,2.58,3752.6194,5141.9299,,0.9621947956497655,
2023-08-29,969.1618,2.592,3790.1067,5151.0754,,0.9597183632492995,
2023-08-30,968.7062,2.5875,3788.5097,5113.6297,,0.9592672025800528,
2023-08-31,967.9375,2.587,3765.2678,5060.8994,,0.9585059927327088,
2023-09-01,964.7895,2.625,3791.4912,5114.916,,0.955388666598405,
2023-09-04,962.5047,2.65,3848.9517,5194.1615,,0.9531261295108392,
2023-09-05,962.5223,2.641,3820.3174,5153.7671,,0.9531435580178163,
2023-09-06,962.3756,2.665,3812.0283,5152.7007,,0.9529982874511382,
2023-09-07,962.4908,2.667,3758.4748,5125.6082,,0.9531123649513518,
2023-09-08,964.6126,2.6675,3739.9927,5092.095,,0.9552134902981642,
2023-09-11,970.5137,2.65,3767.537,5129.3779,,0.961057090441474,
2023-09-12,970.0189,2.6525,3760.6048,5122.7665,,0.9605671117339603,
2023-09-13,968.9299,2.6375,3736.6513,5136.9986,,0.9594887228647554,
2023-09-14,967.6469,2.62,3733.5077,5188.4465,,0.9582182243163717,
2023-09-15,965.6746,2.6675,3708.7766,5176.4278,,0.9562651422532565,
2023-09-18,962.7268,2.6675,3727.711,5182.1694,,0.9533460653858167,
2023-09-19,962.5441,2.6775,3720.5021,5216.8452,,0.953165145600322,
2023-09-20,962.4189,2.67,3705.6898,5223.7886,,0.9530411655393262,
2023-09-21,962.0598,2.6575,3672.4448,5189.7566,,0.9526855645816297,
2023-09-22,963.279,2.675,3738.9327,5211.9694,,0.9538928847922216,
2023-09-25,962.8769,2.6975,3714.6037,5201.5588,,0.9534947028231606,
2023-09-26,963.0874,2.695,3692.8928,5178.0539,,0.9537031517276305,
2023-09-27,963.3025,2.6875,3700.495,5160.2086,,0.9539161558100602,
2023-09-28,965.3021,2.6775,3689.5172,5161.125,,0.9558962718641115,
2023-10-09,962.1705,2.6675,3684.7272,5142.7127,,0.952795185929491,
2023-10-10,960.303,2.685,3657.1259,5091.6277,,0.9509458827033753,
2023-10-11,954.7898,2.6975,3667.5483,5075.7901,,0.9454864028928153,
2023-10-12,953.7486,2.691,3702.3824,5127.166,,0.9444553482641505,
2023-10-13,950.0332,2.666,3663.4104,5120.7103,,0.9407761508310526,
2023-10-16,943.6746,2.685,3626.5972,5130.5163,,0.9344795085319474,
2023-10-17,938.9479,2.687,3639.4018,5140.4928,,0.9297988651269241,
2023-10-18,933.7947,2.706,3610.5767,5093.106,,0.924695877504531,
2023-10-19,927.0854,2.7175,3533.5445,5008.1936,,0.9180519523987865,
2023-10-20,915.876,2.7025,3510.5889,4982.368,,0.9069517759153481,
2023-10-23,902.3291,2.7045,3474.2438,4915.646,,0.8935368758490209,
2023-10-24,911.8161,2.72,3487.1302,4953.0429,,0.9029314352632962,
2023-10-25,916.2337,2.7075,3504.4576,4997.211,,0.9073059905145351,
2023-10-26,914.3919,2.715,3514.1448,5021.195,,0.9054821368696302,
2023-10-27,914.6663,2.7125,3562.3851,5041.4708,,0.9057538631374996,
2023-10-30,909.8431,2.715,3583.7718,4989.67,,0.9009776600209262,
2023-10-31,908.9569,2.6875,3572.5056,4998.8946,,0.9001000950843887,
2023-11-01,904.9954,2.686,3571.0268,4992.9413,,0.8961771956304356,
2023-11-02,902.5472,2.656,3554.1889,5001.1963,,0.8937528506996852,
2023-11-03,903.2999,2.6625,3584.1364,4977.7857,,0.8944982164497775,
2023-11-06,902.5885,2.654,3632.6084,4969.887,,0.8937937482757166,
2023-11-07,897.926,2.67,3619.7593,4967.4888,,0.8891766793109165,
2023-11-08,903.5906,2.6475,3611.0723,4961.33,,0.8947860838917222,
2023-11-09,911.0536,2.648,3612.8263,4993.8853,,0.9021763650036372,
2023-11-10,909.1425,2.644,3586.4893,4975.8006,,0.9002838866125102,
2023-11-13,904.905,2.645,3579.4141,4984.6953,,0.8960876764809627,
2023-11-14,904.2152,2.6625,3582.0584,4977.8441,,0.8954045978381918,
2023-11-15,901.5735,2.663,3607.2454,5002.0913,,0.8927886383563016,
2023-11-16,898.9622,2.656,3572.3641,4995.8553,,0.8902027826591902,
2023-11-17,895.6335,2.653,3568.0685,4982.9461,,0.8869065172515482,
2023-11-20,892.4905,2.66,3576.3233,4995.5161,,0.8837941423976358,
2023-11-21,888.7903,2.668,3581.0674,5014.0273,,0.8801299968569273,
2023-11-22,882.5171,2.69,3544.4162,4998.8014,,0.8739179224269038,
2023-11-23,873.8001,2.699,3561.5204,5037.9512,,0.8652858601928742,
2023-11-24,862.3942,2.707,3538.0087,5041.0734,,0.8539910983900615,
2023-11-27,851.0071,2.7065,3511.9424,5027.7528,,0.8427149534015198,
2023-11-28,847.265,2.685,3518.5232,5027.3766,,0.8390093161311329,
2023-11-29,846.0311,2.689,3488.3073,4992.1274,,0.837787439156191,
2023-11-30,849.2582,2.6835,3496.2028,5008.6145,,0.8409830945462835,
2023-12-01,850.3231,2.675,3482.8813,5023.6238,,0.8420376182440027,
2023-12-04,849.7716,2.6915,3460.138,5024.1428,,0.8414914920168526,
2023-12-05,846.3485,2.683,3394.2571,4959.3167,,0.8381017464354247,
2023-12-06,847.9421,2.6895,3399.598,4957.1893,,0.83967981852171,
2023-12-07,845.8452,2.679,3391.2823,4964.688,,0.8376033505512459,
2023-12-08,843.3469,2.6725,3399.4618,4963.7549,,0.8351293937909756,
2023-12-11,836.9104,2.66,3419.4548,5039.6988,,0.8287556105433753,
2023-12-12,829.6937,2.6495,3426.803,5078.0651,,0.8216092295035312,
2023-12-13,823.2644,2.646,3369.605,5036.1163,,0.8152425760996943,
2023-12-14,821.5743,2.653,3351.9639,5031.5238,,0.8135689443018586,
2023-12-15,822.511,2.632,3341.5517,5001.821,,0.8144965171703472,
2023-12-18,821.5682,2.6275,3329.3657,4990.6419,,0.8135629037397814,
2023-12-19,819.784,2.6325,3334.0412,4981.9427,,0.8117960888449831,
2023-12-20,828.9003,2.6385,3297.5022,4959.6461,,0.8208235603310545,
2023-12-21,849.2262,2.61,3330.8698,4954.7063,,0.8409514063517798,
2023-12-22,856.094,2.61,3337.2281,4943.319,,0.8477522870459255,
2023-12-25,856.6724,2.5675,3347.4508,4951.0593,,0.8483250511615803,
2023-12-26,854.1764,2.58,3324.7902,4921.8706,,0.8458533719902899,
2023-12-27,848.8015,2.56,3336.3572,4950.1365,,0.8405308445953508,
2023-12-28,851.8063,2.57,3414.5403,4943.7964,,0.8435063660592502,
2023-12-29,861.7694,2.555,3431.1099,4969.6698,,0.8533723863923763,
2024-01-02,849.64,2.5675,3386.3522,5020.9933,,0.841361174316956,
2024-01-03,845.4652,2.55,3378.2971,5074.1832,,0.8372270532415141,
2024-01-04,838.834,2.53,3347.0519,5096.1593,,0.8306604671354803,
2024-01-05,831.1801,2.52,3329.1114,5099.2457,,0.8230811461382291,
2024-01-08,822.2506,2.514,3286.0564,5046.0217,,0.8142386544875732,
2024-01-09,806.9133,2.4865,3292.4994,5074.4042,,0.7990507999387626,
2024-01-10,795.8755,2.5025,3277.129,5046.523,,0.7881205513983506,
2024-01-11,798.8768,2.505,3295.6717,5020.5794,,0.7910926069659762,
2024-01-12,796.0235,2.5215,3284.1667,5032.4176,,0.7882671092979303,
2024-01-15,800.5779,2.5205,3280.9195,5057.5149,,0.7927771315806725,
2024-01-16,810.2634,2.525,3300.8762,5075.1494,,0.8023682568264788,
2024-01-17,821.9152,2.506,3229.082,5004.1065,,0.813906522598931,
2024-01-18,813.2402,2.5075,3274.7286,4971.3035,,0.8053160511201876,
2024-01-19,817.1041,2.504,3269.7763,4942.0795,,0.8091423015809043,
2024-01-22,807.685,2.4935,3218.9016,4778.6825,,0.7998149805543414,
2024-01-23,800.4802,2.5035,3231.9329,4835.9292,,0.7926803835618284,
2024-01-24,799.2913,2.5045,3277.1089,4943.458,,0.7915030681104073,
2024-01-25,807.5713,2.499,3342.9189,5085.8927,,0.7997023884382454,
2024-01-26,808.7035,2.4995,3333.8213,5152.4047,,0.8008235563700302,
2024-01-29,810.2369,2.488,3303.9604,5166.2084,,0.8023420150404055,
2024-01-30,810.6616,2.446,3245.0387,5098.2721,,0.8027625767968346,
2024-01-31,807.806,2.433,3215.3518,5079.3378,,0.7999348015398087,
2024-02-01,808.4074,2.435,3217.7109,5028.7856,,0.800530341545263,
2024-02-02,808.1838,2.42,3179.6276,5024.7982,,0.8003089202861682,
2024-02-05,803.0047,2.395,3200.4218,5020.678,,0.7951802850313485,
2024-02-06,804.9018,2.457,3311.6922,5139.1514,,0.7970588998373801,
2024-02-07,811.5849,2.4225,3343.6303,5240.3177,,0.8036768802338747,
2024-02-08,829.5841,2.4375,3364.9297,5244.2155,,0.821500697437356,
2024-02-19,861.3709,2.435,3403.8078,5348.8828,,0.8529777693451972,
2024-02-20,868.5477,2.4075,3410.8542,5410.1912,,0.8600846391675194,
2024-02-21,874.5755,2.409,3456.8713,5411.4537,,0.8660537047559426,
2024-02-22,882.4217,2.401,3486.6747,5490.3956,,0.8738234519970396,
2024-02-23,899.3786,2.399,3489.7416,5470.9763,,0.8906151252901698,
2024-02-26,925.4439,2.375,3453.3585,5374.6779,,0.9164264470463533,
2024-02-27,914.0039,2.375,3494.7874,5402.8901,,0.9050979175112727,
2024-02-28,900.7458,2.355,3450.2598,5352.3587,,0.8919690034003414,
2024-02-29,907.1511,2.351,3516.0826,5414.0184,,0.8983118906583005,
2024-03-01,926.8587,2.375,3537.8038,5414.2425,,0.9178274613458491,
2024-03-04,942.6808,2.36,3540.8686,5439.7557,,0.9334953920413911,
2024-03-05,946.2328,2.325,3565.5143,5469.1493,,0.9370127816313043,
2024-03-06,936.971,2.2675,3551.0481,5467.6202,,0.9278412278858489,
2024-03-07,928.4948,2.3,3529.7195,5493.8044,,0.9194476193154598,
2024-03-08,926.1584,2.294,3544.9099,5524.1934,,0.9171339850142568,
2024-03-11,929.4128,2.308,3589.2635,5482.4938,,0.9203566743952852,
