date,code,name,direction,quantity,price,amount
2026-01-27,180501,红土创新深圳安居REIT,buy,46528.0,3.5286,164180.12
2026-01-27,180402,工银蒙能清洁能源REIT,buy,7300.0,7.0445,51424.8
2026-01-27,180401,鹏华深圳能源REIT,sell,19176.0,5.4357,104235.22
2026-01-27,180303,华泰宝湾物流REIT,buy,76700.0,4.4497,341289.39
2026-01-27,180301,红土创新盐田港REIT,sell,378200.0,2.433,920154.65
2026-01-27,180601,华夏华润商业REIT,sell,55600.0,10.2962,572471.4
2026-01-27,180203,招商高速公路REIT,buy,21800.0,6.9192,150839.1
2026-01-27,180201,平安广州广河REIT,buy,4600.0,8.107,37292.3
2026-01-27,180106,广发成都高投产业园REIT,buy,165000.0,3.5916,592617.0
2026-01-27,180105,易方达广开产园REIT,sell,310500.0,1.872,581256.0
2026-01-27,180103,华夏和达高科REIT,sell,101100.0,2.1075,213071.5
2026-01-27,180102,华夏合肥高新REIT,buy,365700.0,1.6397,599641.1
2026-01-27,508011,物美消费,sell,41700.0,4.3136,179877.1
2026-01-27,180202,华夏越秀高速REIT,buy,2500.0,5.3266,13316.6
2026-01-27,180602,中金印力消费REIT,sell,139400.0,4.3519,606648.2
2026-01-27,180101,博时蛇口产园REIT,sell,28952.0,1.9599,56743.5
2026-01-27,180605,易方达华威市场REIT,sell,217098.0,5.1037,1108009.01
2026-01-27,180603,华夏大悦城商业REIT,sell,87300.0,4.9686,433757.2
2026-01-27,508008,铁建REIT,buy,4600.0,8.2072,37753.1
2026-01-27,508007,山东高速,sell,110400.0,7.1165,785662.5
2026-01-27,508006,首创水务,sell,3100.0,3.6832,11417.9
2026-01-27,508003,中金联东,sell,153100.0,4.0581,621296.9
2026-01-27,508002,百联消费,buy,57300.0,3.5085,201034.6
2026-01-27,508005,首创奥莱,sell,69900.0,4.2657,298174.3
2026-01-27,508000,张江REIT,buy,8900.0,2.5449,22649.2
2026-01-27,180901,南方润泽科技数据中心REIT,sell,157800.0,7.0266,1108796.3
2026-01-27,180801,中航首钢绿能REIT,buy,78002.0,12.2471,955298.11
2026-01-27,180701,银华绍兴原水水利REIT,buy,32200.0,4.0642,130866.6
2026-01-27,180607,华夏中海商业REIT,sell,14600.0,6.1243,89414.5
2026-01-27,180606,中金中国绿发商业REIT,sell,82900.0,4.253,352569.6
2026-01-27,508001,浙江杭徽,sell,51276.0,5.771,295915.26
2026-01-27,508009,XD安徽交,buy,48400.0,6.871,332558.1
2026-01-28,508036,甬交REIT,buy,6400.0,8.7088,55736.5
2026-01-28,508066,苏交REIT,buy,5894.0,5.9127,34849.2
2026-01-28,508060,万国REIT,buy,376300.0,4.683,1762203.1
2026-01-28,508056,普洛斯,buy,25500.0,3.377,86113.9
2026-01-28,508048,外高REIT,buy,37000.0,3.8188,141296.2
2026-01-28,508039,首农REIT,buy,83835.0,5.1978,435759.43
2026-01-28,508021,临港REIT,buy,14700.0,4.6349,68132.5
2026-01-28,508028,国家电投,buy,6600.0,10.4142,68733.7
2026-01-28,508027,东吴苏园,buy,11100.0,2.9409,32644.1
2026-01-28,508026,电建清源,buy,21100.0,4.0804,86096.7
2026-01-28,508022,津开产园,buy,49700.0,3.5496,176413.9
2026-01-28,508068,京保REIT,buy,194400.0,4.1425,805305.5
2026-01-28,508018,中交REIT,buy,10448.0,5.6226,58745.1
2026-01-28,508033,深高REIT,buy,3700.0,6.2884,23266.9
2026-01-28,508069,南京交通,buy,21300.0,6.1321,130612.7
2026-01-28,508088,东久REIT,buy,22200.0,4.108,91197.7
2026-01-28,508078,易商仓储,buy,36100.0,2.9185,105356.5
2026-01-28,508080,北京亦庄,buy,28024.0,3.9014,109332.88
2026-01-28,508082,唯品奥莱,buy,18200.0,4.5755,83274.91
2026-01-28,508084,九州通R,buy,30900.0,4.2884,132513.0
2026-01-28,508086,河北高速,buy,8200.0,4.9711,40763.2
2026-01-28,508087,济南能源,buy,14811.0,11.6454,172480.04
2026-01-28,508089,特变REIT,buy,6700.0,4.9186,32954.6
2026-01-28,508091,凯德商业,buy,7600.0,7.0139,53305.8
2026-01-28,508092,金隅智造,buy,26900.0,4.3225,116275.3
2026-01-28,508096,京能光伏,buy,3300.0,9.7862,32294.3
2026-01-28,508097,建邺REIT,buy,46000.0,3.0649,140986.8
2026-01-28,508098,京东仓储,buy,67200.0,3.6802,247307.71
2026-01-28,508099,中关村,buy,62000.0,1.9962,123764.74
2026-01-28,508017,金茂商业,buy,102000.0,4.0843,416599.6
2026-01-28,508077,华润有巢,buy,341048.0,2.9488,1005669.11
2026-01-28,508016,华电REIT,buy,18661.0,4.4445,82937.92
2026-01-28,508090,外运REIT,buy,12400.0,4.3434,53858.7
2026-01-28,508011,物美消费,buy,19894.0,4.3422,86384.04
2026-01-28,508015,明阳REIT,buy,4100.0,6.5867,27005.3
2026-01-28,180102,华夏合肥高新REIT,buy,59000.0,1.6321,96296.7
2026-01-28,180105,易方达广开产园REIT,buy,47000.0,1.846,86760.5
2026-01-28,180106,广发成都高投产业园REIT,buy,48200.0,3.574,172265.6
2026-01-28,180201,平安广州广河REIT,buy,7300.0,8.1014,59139.9
2026-01-28,180202,华夏越秀高速REIT,buy,9342.0,5.3092,49598.66
2026-01-28,180203,招商高速公路REIT,buy,21700.0,6.9359,150509.1
2026-01-28,180301,红土创新盐田港REIT,buy,39000.0,2.436,95005.01
2026-01-28,180302,华夏深国际REIT,buy,9717.0,2.9722,28881.3
2026-01-28,180303,华泰宝湾物流REIT,buy,37700.0,4.4506,167788.9
2026-01-28,180305,南方顺丰物流REIT,buy,42600.0,4.2609,181514.0
2026-01-28,180401,鹏华深圳能源REIT,buy,5700.0,5.4546,31091.1
2026-01-28,180402,工银蒙能清洁能源REIT,buy,3600.0,7.0314,25312.9
2026-01-28,180501,红土创新深圳安居REIT,buy,82603.0,3.5537,293543.7
2026-01-28,180601,华夏华润商业REIT,buy,105600.0,10.2873,1086339.6
2026-01-28,180101,博时蛇口产园REIT,buy,35292.0,1.9664,69398.67
2026-01-28,180603,华夏大悦城商业REIT,buy,32500.0,4.9685,161475.9
2026-01-28,180602,中金印力消费REIT,buy,378600.0,4.3724,1655373.5
2026-01-28,508009,安徽交控,buy,24998.0,6.859,171462.18
2026-01-28,508008,铁建REIT,buy,9300.0,8.2029,76286.72
2026-01-28,508006,首创水务,buy,56133.0,3.6673,205856.35
2026-01-28,508005,首创奥莱,buy,203900.0,4.3036,877509.2
2026-01-28,508003,中金联东,sell,200000.0,4.0516,810320.3
2026-01-28,508002,百联消费,buy,111300.0,3.5198,391749.1
2026-01-28,508010,重庆两江,buy,31873.0,3.1478,100328.57
2026-01-28,508000,张江REIT,buy,19200.0,2.5474,48910.6
2026-01-28,180901,南方润泽科技数据中心REIT,buy,303900.0,7.0412,2139822.1
2026-01-28,180801,中航首钢绿能REIT,buy,102673.0,12.3263,1265577.39
2026-01-28,180701,银华绍兴原水水利REIT,buy,45500.0,4.0817,185716.9
2026-01-28,180607,华夏中海商业REIT,buy,3400.0,6.2088,21109.8
2026-01-28,508001,浙江杭徽,buy,2900.0,5.8209,16880.5
2026-01-28,180605,易方达华威市场REIT,buy,12328.0,5.1549,63549.28
2026-01-29,508056,普洛斯,buy,82300.0,3.4263,281982.5
2026-01-29,508055,地产租住,buy,59760.0,3.7016,221207.86
2026-01-29,508048,外高REIT,buy,83000.0,3.8419,318880.9
2026-01-29,508039,首农REIT,buy,94100.0,5.2,489316.0
2026-01-29,508036,甬交REIT,buy,24300.0,8.7703,213118.1
2026-01-29,508027,东吴苏园,buy,26100.0,2.9822,77834.2
2026-01-29,508028,国家电投,buy,20400.0,10.5445,215108.1
2026-01-29,508026,电建清源,buy,54800.0,4.1128,225383.1
2026-01-29,508022,津开产园,buy,25400.0,3.6395,92442.8
2026-01-29,508021,临港REIT,buy,33800.0,4.6469,157066.7
2026-01-29,508058,厦门安居,buy,117200.0,4.3256,506963.84
2026-01-29,508033,深高REIT,buy,9700.0,6.3004,61113.81
2026-01-29,508066,苏交REIT,buy,17610.0,5.9717,105161.87
2026-01-29,508089,特变REIT,buy,19000.0,4.975,94525.1
2026-01-29,508078,易商仓储,buy,108400.0,2.9721,322172.7
2026-01-29,508080,北京亦庄,buy,74000.0,3.9014,288700.7
2026-01-29,508082,唯品奥莱,buy,54300.0,4.5907,249273.36
2026-01-29,508084,九州通R,buy,110496.0,4.342,479776.12
2026-01-29,508087,济南能源,buy,51127.0,11.635,594864.9
2026-01-29,508088,东久REIT,buy,42282.0,4.1797,176726.39
2026-01-29,508090,外运REIT,buy,29618.0,4.3424,128614.34
2026-01-29,508091,凯德商业,buy,19080.0,7.0909,135293.87
2026-01-29,508092,金隅智造,buy,67806.0,4.3521,295096.52
2026-01-29,508096,京能光伏,buy,12700.0,9.8152,124652.6
2026-01-29,508097,建邺REIT,buy,56800.0,3.1277,177651.4
2026-01-29,508098,京东仓储,buy,156300.0,3.6873,576331.91
2026-01-29,508099,中关村,buy,154589.0,2.0006,309274.38
2026-01-29,508018,中交REIT,buy,38800.0,5.6185,217998.89
2026-01-29,508069,南京交通,buy,28500.0,6.396,182286.8
2026-01-29,508017,金茂商业,buy,47200.0,4.1182,194380.0
2026-01-29,508011,物美消费,buy,24400.0,4.3496,106129.6
2026-01-29,508015,明阳REIT,buy,9500.0,6.6994,63644.2
2026-01-29,508016,华电REIT,buy,68755.0,4.451,306026.01
2026-01-29,180101,博时蛇口产园REIT,buy,84224.0,2.019,170045.23
2026-01-29,180102,华夏合肥高新REIT,buy,119300.0,1.6253,193894.4
2026-01-29,180105,易方达广开产园REIT,buy,60300.0,1.8447,111234.4
2026-01-29,180106,广发成都高投产业园REIT,buy,82000.0,3.599,295118.6
2026-01-29,180201,平安广州广河REIT,buy,20308.0,8.1102,164702.76
2026-01-29,180202,华夏越秀高速REIT,buy,19291.0,5.3238,102700.51
2026-01-29,180203,招商高速公路REIT,buy,44064.0,7.0117,308964.22
2026-01-29,180302,华夏深国际REIT,buy,32200.0,2.9876,96201.2
2026-01-29,180303,华泰宝湾物流REIT,buy,111200.0,4.4366,493352.9
2026-01-29,180305,南方顺丰物流REIT,buy,106499.0,4.3722,465638.8
2026-01-29,180401,鹏华深圳能源REIT,buy,16500.0,5.5458,91505.8
2026-01-29,180402,工银蒙能清洁能源REIT,buy,12903.0,7.1723,92544.29
2026-01-29,180301,红土创新盐田港REIT,buy,86488.0,2.4691,213544.82
2026-01-29,180502,招商基金蛇口租赁住房REIT,buy,186000.0,3.8264,711712.7
2026-01-29,180501,红土创新深圳安居REIT,buy,141100.0,3.5667,503256.6
2026-01-29,508009,安徽交控,buy,32300.0,6.8389,220895.4
2026-01-29,508008,铁建REIT,buy,25018.0,8.2374,206083.98
2026-01-29,508006,首创水务,buy,136678.0,3.6727,501981.96
2026-01-29,508001,浙江杭徽,buy,9862.0,5.9023,58208.75
2026-01-29,508000,张江REIT,buy,41909.0,2.57,107704.77
2026-01-29,508010,重庆两江,buy,40291.0,3.2284,130074.75
2026-01-29,180701,银华绍兴原水水利REIT,buy,138400.0,4.1521,574646.1
2026-01-29,180607,华夏中海商业REIT,buy,8855.0,6.328,56034.65
2026-01-29,180605,易方达华威市场REIT,buy,30504.0,5.2158,159102.16
2026-01-29,180603,华夏大悦城商业REIT,buy,66700.0,4.977,331966.3
2026-01-29,180601,华夏华润商业REIT,buy,21200.0,10.3013,218387.4
2026-01-29,180801,中航首钢绿能REIT,buy,2484.0,12.286,30518.37
2026-01-30,508058,厦门安居,buy,26000.0,4.3085,112020.9
2026-01-30,508056,普洛斯,buy,16900.0,3.4033,57516.6
2026-01-30,508055,地产租住,buy,1800.0,3.6599,6587.9
2026-01-30,508048,外高REIT,buy,2500.0,3.797,9492.5
2026-01-30,508039,首农REIT,buy,3400.0,5.195,17663.0
2026-01-30,508028,国家电投,buy,3900.0,10.5325,41076.9
2026-01-30,508033,深高REIT,buy,1600.0,6.2913,10066.1
2026-01-30,508027,东吴苏园,buy,5700.0,2.9569,16854.1
2026-01-30,508026,电建清源,buy,1300.0,4.1125,5346.2
2026-01-30,508022,津开产园,buy,17800.0,3.696,65788.5
2026-01-30,508069,南京交通,buy,4200.0,6.3775,26785.4
2026-01-30,508036,甬交REIT,buy,265.0,8.769,2323.79
2026-01-30,508078,易商仓储,buy,500.0,2.907,1453.5
2026-01-30,508021,临港REIT,buy,6500.0,4.623,30049.5
2026-01-30,508082,唯品奥莱,buy,15900.0,4.5386,72164.1
2026-01-30,508084,九州通R,buy,1000.0,4.3266,4326.6
2026-01-30,508086,河北高速,buy,10900.0,4.975,54227.5
2026-01-30,508087,济南能源,buy,24300.0,11.6227,282430.8
2026-01-30,508088,东久REIT,buy,8200.0,4.1829,34299.4
2026-01-30,508089,特变REIT,buy,4500.0,4.999,22495.3
2026-01-30,508090,外运REIT,buy,5300.0,4.305,22816.4
2026-01-30,508091,凯德商业,buy,4500.0,7.1267,32070.3
2026-01-30,508096,京能光伏,buy,2600.0,10.0115,26029.8
2026-01-30,508097,建邺REIT,buy,1800.0,3.099,5578.2
2026-01-30,508098,京东仓储,buy,36900.0,3.6486,134633.3
2026-01-30,508099,中关村,buy,102700.0,1.9945,204835.7
2026-01-30,508080,北京亦庄,buy,21500.0,3.9,83850.0
2026-01-30,508018,中交REIT,buy,10300.0,5.6027,57708.2
2026-01-30,180701,银华绍兴原水水利REIT,buy,29700.0,4.1497,123246.1
2026-01-30,508016,华电REIT,buy,13200.0,4.4617,58894.0
2026-01-30,180101,博时蛇口产园REIT,buy,11800.0,2.0165,23794.3
2026-01-30,180102,华夏合肥高新REIT,buy,32800.0,1.622,53201.6
2026-01-30,180105,易方达广开产园REIT,buy,13600.0,1.8302,24890.1
2026-01-30,180106,广发成都高投产业园REIT,buy,11600.0,3.5644,41346.7
2026-01-30,180201,平安广州广河REIT,buy,1200.0,8.11,9732.0
2026-01-30,180301,红土创新盐田港REIT,buy,14800.0,2.4376,36076.1
2026-01-30,180303,华泰宝湾物流REIT,buy,3300.0,4.3929,14496.5
2026-01-30,180305,南方顺丰物流REIT,buy,1503.0,4.3341,6514.21
2026-01-30,180401,鹏华深圳能源REIT,buy,2700.0,5.541,14960.8
2026-01-30,180402,工银蒙能清洁能源REIT,buy,100.0,7.246,724.6
2026-01-30,180501,红土创新深圳安居REIT,buy,38100.0,3.534,134646.5
2026-01-30,180502,招商基金蛇口租赁住房REIT,buy,38500.0,3.7966,146167.8
2026-01-30,180202,华夏越秀高速REIT,buy,2000.0,5.3399,10679.8
2026-01-30,180603,华夏大悦城商业REIT,buy,17100.0,4.967,84935.3
2026-01-30,180601,华夏华润商业REIT,buy,13700.0,10.2737,140749.5
2026-01-30,508015,明阳REIT,buy,1900.0,6.6995,12729.1
2026-01-30,508010,重庆两江,buy,5500.0,3.2133,17673.2
2026-01-30,508009,安徽交控,buy,9000.0,6.8129,61316.0
2026-01-30,508006,首创水务,buy,17800.0,3.6844,65581.9
2026-01-30,508008,铁建REIT,buy,6500.0,8.3186,54071.1
2026-01-30,508000,张江REIT,buy,7400.0,2.5863,19138.3
2026-01-30,180801,中航首钢绿能REIT,buy,7800.0,12.306,95987.1
2026-01-30,508017,金茂商业,buy,1500.0,4.084,6126.0
2026-01-30,180606,中金中国绿发商业REIT,buy,3000.0,4.2501,12750.2
2026-01-30,180605,易方达华威市场REIT,buy,6600.0,5.2304,34520.4
2026-01-30,508001,浙江杭徽,buy,2308.0,5.9157,13653.52
2026-02-02,508060,万国REIT,buy,25800.0,4.5884,118379.8
2026-02-02,508039,首农REIT,buy,94400.0,5.104,481821.9
2026-02-02,508058,厦门安居,buy,6800.0,4.2781,29090.8
2026-02-02,508056,普洛斯,buy,102700.0,3.3396,342972.6
2026-02-02,508055,地产租住,buy,14610.0,3.6287,53014.71
2026-02-02,508048,外高REIT,buy,82600.0,3.8222,315713.2
2026-02-02,508036,甬交REIT,buy,19300.0,8.8057,169950.1
2026-02-02,508021,临港REIT,buy,49000.0,4.5767,224258.7
2026-02-02,508031,城投宽庭,buy,68100.0,3.9443,268608.0
2026-02-02,508028,国家电投,buy,16241.0,10.4782,170176.92
2026-02-02,508026,电建清源,buy,43100.0,4.1062,176977.7
2026-02-02,508022,津开产园,buy,13700.0,3.6141,49513.0
2026-02-02,508018,中交REIT,buy,29928.0,5.5788,166963.08
2026-02-02,508066,苏交REIT,buy,23600.0,6.0349,142423.1
2026-02-02,508033,深高REIT,buy,8200.0,6.298,51643.6
2026-02-02,508068,京保REIT,buy,56900.0,4.1172,234269.7
2026-02-02,508096,京能光伏,buy,9300.0,9.926,92312.2
2026-02-02,508078,易商仓储,buy,151400.0,2.8854,436843.8
2026-02-02,508099,中关村,buy,160612.0,1.9908,319744.37
2026-02-02,508098,京东仓储,buy,170700.0,3.6578,624378.2
2026-02-02,508097,建邺REIT,buy,57800.0,3.0321,175254.0
2026-02-02,508017,金茂商业,buy,69800.0,4.0006,279240.3
2026-02-02,508092,金隅智造,buy,300.0,4.242,1272.6
2026-02-02,508091,凯德商业,buy,28126.0,6.8464,192561.09
2026-02-02,508090,外运REIT,buy,63900.0,4.2505,271610.08
2026-02-02,508089,特变REIT,buy,22900.0,4.9843,114140.5
2026-02-02,508088,东久REIT,buy,46511.0,4.0902,190237.63
2026-02-02,508087,济南能源,buy,1500.0,11.5569,17335.3
2026-02-02,508086,河北高速,buy,20900.0,4.9849,104184.1
2026-02-02,508085,恒泰租住,buy,20200.0,3.77,76153.1
2026-02-02,508084,九州通R,buy,21100.0,4.2647,89986.1
2026-02-02,508082,唯品奥莱,buy,190901.0,4.4276,845242.7
2026-02-02,508080,北京亦庄,buy,13300.0,3.8679,51443.0
2026-02-02,508069,南京交通,buy,46000.0,6.3455,291894.7
2026-02-02,508016,华电REIT,buy,53824.0,4.466,240378.08
2026-02-02,508027,东吴苏园,buy,30600.0,2.9536,90381.0
2026-02-02,508011,物美消费,buy,12000.0,4.2858,51430.1
2026-02-02,180501,红土创新深圳安居REIT,buy,109000.0,3.5336,385166.4
2026-02-02,180401,鹏华深圳能源REIT,buy,20800.0,5.5257,114935.2
2026-02-02,180305,南方顺丰物流REIT,buy,63100.0,4.3034,271544.8
2026-02-02,180303,华泰宝湾物流REIT,buy,78000.0,4.3174,336754.5
2026-02-02,180302,华夏深国际REIT,buy,22500.0,2.945,66262.8
2026-02-02,180301,红土创新盐田港REIT,buy,61700.0,2.4359,150293.3
2026-02-02,180203,招商高速公路REIT,buy,22000.0,7.23,159060.0
2026-02-02,180202,华夏越秀高速REIT,buy,25821.0,5.3178,137310.26
2026-02-02,180201,平安广州广河REIT,buy,23716.0,8.0332,190515.13
2026-02-02,180106,广发成都高投产业园REIT,buy,111215.0,3.549,394697.12
2026-02-02,180105,易方达广开产园REIT,buy,65500.0,1.8235,119437.3
2026-02-02,180103,华夏和达高科REIT,buy,1500.0,2.1486,3222.9
2026-02-02,180102,华夏合肥高新REIT,buy,151800.0,1.6251,246689.0
2026-02-02,180101,博时蛇口产园REIT,buy,68800.0,1.9887,136823.4
2026-02-02,508015,明阳REIT,buy,6800.0,6.662,45301.6
2026-02-02,180502,招商基金蛇口租赁住房REIT,buy,84200.0,3.7802,318290.0
2026-02-02,180601,华夏华润商业REIT,buy,124500.0,10.0703,1253753.5
2026-02-02,180402,工银蒙能清洁能源REIT,buy,3408.0,7.1492,24364.32
2026-02-02,180605,易方达华威市场REIT,buy,47900.0,5.0322,241040.7
2026-02-02,508009,安徽交控,buy,39863.0,6.7261,268123.9
2026-02-02,508008,铁建REIT,buy,24245.0,8.3637,202778.81
2026-02-02,508007,山东高速,buy,2300.0,7.1811,16516.6
2026-02-02,508006,首创水务,buy,175800.0,3.6762,646282.62
2026-02-02,180603,华夏大悦城商业REIT,buy,71500.0,4.8313,345435.7
2026-02-02,508005,首创奥莱,buy,80100.0,4.1981,336270.7
2026-02-02,508003,中金联东,buy,40200.0,4.0334,162143.3
2026-02-02,508002,百联消费,buy,185800.0,3.4578,642466.5
2026-02-02,508000,张江REIT,buy,47837.0,2.609,124808.07
2026-02-02,180901,南方润泽科技数据中心REIT,buy,29800.0,6.9583,207356.8
2026-02-02,180801,中航首钢绿能REIT,buy,52400.0,12.1953,639032.0
2026-02-02,180701,银华绍兴原水水利REIT,buy,41600.0,4.0991,170522.7
2026-02-02,180607,华夏中海商业REIT,buy,11900.0,6.1838,73586.8
2026-02-02,180606,中金中国绿发商业REIT,buy,70400.0,4.1543,292459.4
2026-02-02,508001,浙江杭徽,buy,11500.0,5.848,67252.0
2026-02-02,508010,重庆两江,buy,35100.0,3.1723,111346.3
2026-02-03,508068,京保REIT,buy,243600.0,4.1218,1004081.4
2026-02-03,508055,地产租住,buy,41500.0,3.6419,151137.5
2026-02-03,508058,厦门安居,buy,126900.0,4.286,543896.9
2026-02-03,508087,济南能源,buy,6100.0,11.3989,69533.5
2026-02-03,508084,九州通R,buy,63109.0,4.2693,269428.48
2026-02-03,508085,恒泰租住,buy,12500.0,3.7705,47131.2
2026-02-03,508039,首农REIT,buy,32900.0,5.1634,169875.98
2026-02-03,508077,华润有巢,buy,265100.0,2.9298,776688.4
2026-02-03,508031,城投宽庭,buy,201200.0,3.9398,792696.8
2026-02-03,180502,招商基金蛇口租赁住房REIT,buy,132800.0,3.7576,499012.0
2026-02-03,508010,重庆两江,buy,9900.0,3.1567,31251.3
2026-02-03,508006,首创水务,buy,271512.0,3.6851,1000547.04
2026-02-03,204001,GC001,other,256910.0,1.465,25691000.0
2026-02-03,180801,中航首钢绿能REIT,buy,35269.0,12.2209,431018.88
2026-02-03,180701,银华绍兴原水水利REIT,buy,38800.0,4.0979,158997.6
2026-02-03,180501,红土创新深圳安居REIT,buy,177504.0,3.5293,626463.02
2026-02-03,180106,广发成都高投产业园REIT,buy,193200.0,3.565,688751.95
2026-02-03,508022,津开产园,buy,23400.0,3.6971,86513.1
2026-02-04,508058,厦门安居,buy,38103.0,4.2952,163661.36
2026-02-04,508055,地产租住,buy,64800.0,3.7034,239977.6
2026-02-04,508048,外高REIT,buy,16400.0,3.8182,62619.2
2026-02-04,508021,临港REIT,buy,15019.0,4.6234,69438.84
2026-02-04,508027,东吴苏园,buy,9900.0,2.9305,29012.4
2026-02-04,508022,津开产园,buy,41300.0,3.7245,153820.03
2026-02-04,508060,万国REIT,buy,51800.0,4.6049,238534.7
2026-02-04,508017,金茂商业,buy,167400.0,4.0416,676562.0
2026-02-04,508039,首农REIT,buy,16602.0,5.1506,85510.29
2026-02-04,508080,北京亦庄,buy,48400.0,3.8997,188747.6
2026-02-04,508087,济南能源,buy,21800.0,11.5344,251449.0
2026-02-04,508084,九州通R,buy,11200.0,4.2628,47743.9
2026-02-04,508085,恒泰租住,buy,86100.0,3.823,329162.6
2026-02-04,508088,东久REIT,buy,20500.0,4.1033,84117.0
2026-02-04,508090,外运REIT,buy,57100.0,4.2338,241751.3
2026-02-04,508091,凯德商业,buy,35700.0,6.8749,245432.8
2026-02-04,508092,金隅智造,buy,48500.0,4.2535,206292.4
2026-02-04,508097,建邺REIT,buy,28800.0,2.9955,86269.0
2026-02-04,508098,京东仓储,buy,138400.0,3.583,495886.7
2026-02-04,508099,中关村,buy,60607.0,1.9983,121111.87
2026-02-04,508011,物美消费,buy,50800.0,4.3829,222652.2
2026-02-04,508082,唯品奥莱,buy,56000.0,4.4382,248541.1
2026-02-04,508010,重庆两江,buy,16600.0,3.136,52057.8
2026-02-04,180103,华夏和达高科REIT,buy,13111.0,2.1528,28224.84
2026-02-04,508005,首创奥莱,buy,54300.0,4.222,229253.4
2026-02-04,508006,首创水务,buy,194500.0,3.6895,717616.97
2026-02-04,180102,华夏合肥高新REIT,buy,37600.0,1.613,60649.6
2026-02-04,180105,易方达广开产园REIT,buy,30300.0,1.8206,55163.9
2026-02-04,180301,红土创新盐田港REIT,buy,9900.0,2.4261,24018.7
2026-02-04,180302,华夏深国际REIT,buy,7400.0,2.9497,21827.5
2026-02-04,180303,华泰宝湾物流REIT,buy,27600.0,4.3254,119380.7
2026-02-04,180305,南方顺丰物流REIT,buy,16700.0,4.2904,71649.4
2026-02-04,180501,红土创新深圳安居REIT,buy,29038.0,3.536,102679.35
2026-02-04,180502,招商基金蛇口租赁住房REIT,buy,158100.0,3.7886,598976.7
2026-02-04,180601,华夏华润商业REIT,buy,96100.0,10.1374,974199.6
2026-02-04,180101,博时蛇口产园REIT,buy,46872.0,2.0107,94244.04
2026-02-04,180603,华夏大悦城商业REIT,buy,103400.0,4.8463,501110.6
2026-02-04,180605,易方达华威市场REIT,buy,43900.0,5.1115,224396.4
2026-02-04,180606,中金中国绿发商业REIT,buy,31695.0,4.2318,134126.36
2026-02-04,180607,华夏中海商业REIT,buy,15800.0,6.2127,98160.2
2026-02-04,180701,银华绍兴原水水利REIT,buy,335100.0,4.1171,1379623.9
2026-02-04,180801,中航首钢绿能REIT,buy,38031.0,12.2432,465619.51
